YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,SZA,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS10M
2022,6,12,8,585.55,660.24,170.5,47.74,28.3,24.61,80.29,0.46,99.4,1.81
2022,6,12,9,764.4,643.92,202.86,34.04,29.21,24.42,75.34,0.46,99.38,1.87
2022,6,12,10,886.12,800.11,190.26,20.49,29.86,24.15,71.39,0.49,99.33,1.88
2022,6,12,11,923.35,773.12,187.19,8.3,30.22,23.93,69.05,0.37,99.26,1.88
2022,6,12,12,856.3,818.02,168.42,10.45,30.5,23.82,67.49,0.3,99.21,1.9
2022,6,12,13,812.95,842.46,126.33,23.25,30.66,23.8,66.81,0.32,99.17,1.85
2022,6,12,14,635.65,643.46,181.57,36.86,30.53,23.86,67.57,0.32,99.15,1.73
2022,6,12,15,530.03,754.39,138.72,50.56,30.07,24.15,70.62,0.27,99.14,1.62
2022,6,12,16,326.17,451.68,133.42,64.16,29.5,25.17,77.71,0.3,99.17,1.52
2022,6,12,17,125.95,187.63,72.94,77.58,28.5,25.72,85.17,0.42,99.22,1.51
2022,6,12,18,7.12,9.54,8.44,88.7,27,25.62,92.03,0.5,99.25,1.58
2022,6,12,19,0,0,0,90,26.47,25.33,93.32,0.89,99.29,1.62
2022,6,12,20,0,0,0,90,26.22,25.19,93.94,0.93,99.3,1.66
2022,6,12,21,0,0,0,90,26.03,25.08,94.41,1.13,99.32,1.7
2022,6,12,22,0,0,0,90,25.94,25.05,94.72,1.52,99.31,1.71
2022,6,12,23,0,0,0,90,25.82,24.99,95.08,1.48,99.26,1.82
2022,6,13,0,0,0,0,90,25.67,24.88,95.36,1.31,99.22,1.91
2022,6,13,1,0,0,0,90,25.51,24.79,95.7,1.25,99.17,1.99
2022,6,13,2,0,0,0,90,25.36,24.71,96.06,0.94,99.15,2.07
2022,6,13,3,0,0,0,90,25.19,24.63,96.59,0.93,99.15,2.06
2022,6,13,4,0,0,0,90,25.04,24.53,96.94,1.17,99.17,2.05
2022,6,13,5,17.55,66.88,18.9,87.25,24.97,24.47,96.94,1.71,99.21,2.08
2022,6,13,6,181.48,471.64,61.56,74.87,25.58,24.74,95.01,2.05,99.26,2.31
2022,6,13,7,409.4,617.37,97.41,61.41,26.57,25.06,91.29,2.3,99.29,2.41
2022,6,13,8,630.22,804.57,76.62,47.78,28.01,24.99,83.55,2.95,99.3,2.81
2022,6,13,9,797.08,817.46,97.44,34.09,29.28,24.59,75.85,1.72,99.29,2.96
2022,6,13,10,906.03,761.06,127.91,20.54,30.1,24.24,70.83,1.85,99.25,2.9
2022,6,13,11,913.67,666.68,210.22,8.36,30.85,23.99,66.84,1.81,99.19,2.77
2022,6,13,12,908.4,615.99,243.33,10.44,31.58,23.8,63.37,2.71,99.13,2.58
2022,6,13,13,747.47,556.68,194.16,23.21,32.01,23.73,61.62,2.42,99.08,2.29
2022,6,13,14,626.03,517.4,195.95,36.82,31.94,24.03,63,2.81,99.05,1.9
2022,6,13,15,464.65,465,157.13,50.5,31.65,24.15,64.52,2.84,99.01,1.47
2022,6,13,16,268.17,308.28,140.91,64.1,31.8,25.62,70.57,3.77,99.01,0.9
2022,6,13,17,93.85,103.29,81.19,77.52,30.81,25.74,75.42,5.03,99.06,0.51
2022,6,13,18,5.6,3.99,7.11,88.67,29.05,25.81,83.35,4.85,99.13,0.58
2022,6,13,19,0,0,0,90,27.98,25.77,87.72,6.08,99.19,1.03
2022,6,13,20,0,0,0,90,27.31,25.83,91.53,7.54,99.25,1.11
2022,6,13,21,0,0,0,90,26.88,25.78,93.55,8.58,99.28,0.95
2022,6,13,22,0,0,0,90,26.73,25.68,93.84,9.22,99.28,0.92
2022,6,13,23,0,0,0,90,27,25.37,90.7,7.89,99.27,0.77
2022,6,14,0,0,0,0,90,27.4,24.93,86.26,8.26,99.28,0.27
2022,6,14,1,0,0,0,90,27.27,24.8,86.24,9.44,99.29,0.52
2022,6,14,2,0,0,0,90,26.65,24.87,89.82,10.69,99.27,1.05
2022,6,14,3,0,0,0,90,26.02,24.77,92.64,11.44,99.25,1.32
2022,6,14,4,0,0,0,90,26.14,24.5,90.53,9.7,99.21,1.05
2022,6,14,5,16.5,12.27,18.28,87.27,25.77,24.51,92.56,5.74,99.18,1.27
2022,6,14,6,170.05,269.49,90.22,74.9,26.42,25.49,94.51,2.56,99.21,1.69
2022,6,14,7,391.83,553.42,131.67,61.45,28.25,26.28,89.65,1.06,99.26,2
2022,6,14,8,617.5,741.11,112.32,47.82,29.39,24.12,73.66,1.05,99.29,2.05
2022,6,14,9,772.97,661.73,187.64,34.14,30.3,23.48,66.9,1.01,99.29,2.15
2022,6,14,10,896.65,734.09,177.4,20.6,31.41,23.18,61.67,1.26,99.27,2.23
2022,6,14,11,947.15,715.08,200.87,8.42,32.35,23.02,57.93,2.48,99.22,2.17
2022,6,14,12,921.9,692.62,156.48,10.42,32.98,23.12,56.28,2.04,99.16,1.99
2022,6,14,13,842.92,607.75,241.67,23.17,33.2,22.97,55.08,3.29,99.12,1.78
2022,6,14,14,701.6,598.81,193.87,36.77,33.12,22.84,54.85,3.7,99.09,1.57
2022,6,14,15,510.42,534.21,164.44,50.45,32.25,23.41,59.57,3.93,99.09,1.5
2022,6,14,16,302.85,393.24,137.11,64.05,31.66,25.4,70.06,7.19,99.13,1.46
2022,6,14,17,109.97,202.79,61.35,77.46,29.68,25.62,79.36,9.75,99.21,1.46
2022,6,14,18,5.8,7.75,7.28,88.65,27.72,25.72,88.84,8.89,99.28,1.39
2022,6,14,19,0,0,0,90,27.2,25.74,91.64,11.19,99.34,1.48
2022,6,14,20,0,0,0,90,26.99,25.7,92.54,12.85,99.37,1.63
2022,6,14,21,0,0,0,90,26.78,25.59,93.06,17.31,99.4,1.72
2022,6,14,22,0,0,0,90,26.52,25.34,93.14,27.3,99.44,1.69
2022,6,14,23,0,0,0,90,26.08,25.06,94,34.17,99.42,1.69
2022,6,15,0,0,0,0,90,25.64,24.8,95,29.44,99.35,1.57
2022,6,15,1,0,0,0,90,25.31,24.55,95.48,21.49,99.31,1.56
2022,6,15,2,0,0,0,90,25.04,24.32,95.72,15.35,99.28,1.52
2022,6,15,3,0,0,0,90,24.85,24.15,95.8,17.01,99.25,1.44
2022,6,15,4,0,0,0,90,24.66,23.97,95.88,15.35,99.24,1.41
2022,6,15,5,16.65,75.75,23.29,87.29,24.68,24.02,95.98,6.18,99.26,1.32
2022,6,15,6,172.07,517.08,59.11,74.94,25.55,24.84,95.75,8.01,99.31,1.39
2022,6,15,7,387.62,602.63,111.42,61.49,26.66,25.48,93.39,6.7,99.38,1.67
2022,6,15,8,609.7,717.04,118.97,47.87,28.19,25,83.27,0.18,99.42,1.88
2022,6,15,9,790.5,777.98,123.66,34.19,28.79,23.76,74.27,0.23,99.43,1.8
2022,6,15,10,923.15,808.61,93.59,20.65,29.71,23.73,70.23,0.27,99.41,1.67
2022,6,15,11,980.47,870.7,77.61,8.48,30.55,23.6,66.43,0.25,99.36,1.66
2022,6,15,12,915.3,672.15,211.6,10.4,31.16,23.41,63.44,0.26,99.31,1.81
2022,6,15,13,838.88,609,237.09,23.13,31.46,23.25,61.76,0.26,99.26,1.93
2022,6,15,14,711.45,589.09,208.99,36.72,31.42,23.23,61.84,0.25,99.22,1.94
2022,6,15,15,545.42,598.2,149.11,50.4,30.95,23.4,64.14,0.23,99.21,1.83
2022,6,15,16,330.33,480.17,134.65,63.99,30.14,24.28,70.95,0.2,99.25,1.6
2022,6,15,17,118.18,182.68,78.77,77.4,29.29,25.2,79.29,0.17,99.3,1.46
2022,6,15,18,6.47,11.09,8.56,88.62,27.46,25.48,88.91,0.14,99.35,1.43
2022,6,15,19,0,0,0,90,26.63,25.28,92.13,0.12,99.39,1.45
2022,6,15,20,0,0,0,90,26.29,25.11,93.08,0.11,99.43,1.51
2022,6,15,21,0,0,0,90,26.09,24.92,93.17,0.13,99.47,1.53
2022,6,15,22,0,0,0,90,26.08,24.72,92.17,0.15,99.48,1.49
2022,6,15,23,0,0,0,90,25.84,24.56,92.52,0.17,99.45,1.51
2022,6,16,0,0,0,0,90,25.44,24.4,93.84,0.21,99.41,1.55
2022,6,16,1,0,0,0,90,25.09,24.22,94.84,0.26,99.37,1.46
2022,6,16,2,0,0,0,90,24.86,24.05,95.14,0.27,99.35,1.38
2022,6,16,3,0,0,0,90,24.65,23.86,95.27,0.26,99.33,1.35
2022,6,16,4,0,0,0,90,24.42,23.68,95.58,0.22,99.35,1.37
2022,6,16,5,17.27,63.08,19.13,87.31,24.43,23.65,95.35,0.17,99.38,1.38
2022,6,16,6,177.68,366.46,74.42,74.98,25.36,23.79,90.94,0.13,99.44,1.66
2022,6,16,7,397.6,573,141.69,61.53,26.52,23.89,85.38,0.13,99.47,1.68
2022,6,16,8,610.28,679.11,125.36,47.91,27.8,23.93,79.48,0.13,99.5,1.68
2022,6,16,9,787.47,781.01,118.74,34.24,28.91,23.85,74.04,0.13,99.49,1.62
2022,6,16,10,907.08,752.8,144.2,20.71,29.71,23.66,69.93,0.13,99.46,1.51
2022,6,16,11,912.92,722.36,136.17,8.54,30.48,23.47,66.18,0.14,99.39,1.38
2022,6,16,12,935.33,656.9,262.45,10.38,30.72,23.37,64.89,0.13,99.33,1.36
2022,6,16,13,818.2,589.39,254.95,23.09,30.6,23.45,65.61,0.15,99.27,1.49
2022,6,16,14,695.62,587.59,211.39,36.67,30.23,23.72,68.08,0.15,99.23,1.72
2022,6,16,15,534.72,646.35,176.32,50.35,29.59,24.22,72.8,0.15,99.22,1.86
2022,6,16,16,331.73,447.5,153.78,63.94,28.66,24.94,80.27,0.14,99.22,1.85
2022,6,16,17,126.2,245.65,72.41,77.34,27.49,25.45,88.55,0.17,99.26,1.73
2022,6,16,18,7.9,25.28,10.4,88.59,26.5,25.35,93.26,0.17,99.3,1.83
2022,6,16,19,0,0,0,90,26.16,25.17,94.23,0.17,99.35,1.97
2022,6,16,20,0,0,0,90,25.97,25.09,94.77,0.18,99.38,1.98
2022,6,16,21,0,0,0,90,25.78,24.96,95.16,0.18,99.41,1.98
2022,6,16,22,0,0,0,90,25.62,24.85,95.35,0.17,99.41,1.98
2022,6,16,23,0,0,0,90,25.46,24.7,95.46,0.18,99.37,1.98
2022,6,17,0,0,0,0,90,25.28,24.55,95.6,0.2,99.3,1.97
2022,6,17,1,0,0,0,90,25.12,24.4,95.74,0.21,99.25,1.92
2022,6,17,2,0,0,0,90,24.99,24.29,95.81,0.22,99.22,1.94
2022,6,17,3,0,0,0,90,24.88,24.2,95.92,0.21,99.2,1.97
2022,6,17,4,0,0,0,90,24.82,24.14,95.99,0.19,99.22,2.03
2022,6,17,5,14.2,39.19,16.47,87.33,25,24.22,95.42,0.17,99.28,2.08
2022,6,17,6,170.4,372.5,73.74,75.01,25.93,24.39,91.12,0.15,99.33,2.29
2022,6,17,7,395.25,525.8,107.87,61.57,26.93,24.51,86.49,0.14,99.35,2.27
2022,6,17,8,624.28,780.82,84.15,47.96,28.05,24.45,80.77,0.12,99.36,2.56
2022,6,17,9,775.83,735.34,144.67,34.29,29.09,24.2,74.91,0.1,99.35,2.65
2022,6,17,10,891.25,692.38,195.32,20.76,30.27,23.73,68.01,0.08,99.3,2.54
2022,6,17,11,895.05,681.89,182.33,8.59,31.23,23.27,62.63,0.06,99.24,2.39
2022,6,17,12,793.3,636.38,216.07,10.35,31.97,23.04,59.23,0.05,99.18,2.24
2022,6,17,13,761.5,509.68,242.56,23.04,32.22,23.2,59.02,0.04,99.13,2.04
2022,6,17,14,660.47,426.86,279.39,36.62,31.94,23.44,60.82,0.04,99.09,1.88
2022,6,17,15,480.7,451.28,195.59,50.29,31.23,23.93,65.23,0.05,99.08,1.67
2022,6,17,16,293.6,334.23,151.99,63.88,30.53,25.16,73.37,0.1,99.09,1.44
2022,6,17,17,108.82,97.06,80.9,77.28,29.4,25.53,80.01,0.09,99.13,1.25
2022,6,17,18,7.1,7.97,9.03,88.57,28.15,25.64,86.19,0.1,99.18,1.26
2022,6,17,19,0,0,0,90,27.8,25.16,85.46,0.1,99.22,1.4
2022,6,17,20,0,0,0,90,27.82,24.77,83.41,0.12,99.26,1.29
2022,6,17,21,0,0,0,90,27.86,24.46,81.75,0.11,99.31,1.14
2022,6,17,22,0,0,0,90,27.72,24.35,81.84,0.09,99.31,1.1
2022,6,17,23,0,0,0,90,27.52,24.28,82.39,0.09,99.28,1.13
2022,6,18,0,0,0,0,90,27,24.38,85.55,0.09,99.22,1.37
2022,6,18,1,0,0,0,90,26.2,24.54,90.46,0.09,99.18,1.67
2022,6,18,2,0,0,0,90,25.6,24.47,93.33,0.11,99.15,1.65
2022,6,18,3,0,0,0,90,25.32,24.27,93.83,0.09,99.15,1.79
2022,6,18,4,0,0,0,90,25.13,24.07,93.84,0.1,99.17,1.9
2022,6,18,5,17.2,44.93,24.71,87.36,25.11,23.97,93.3,0.08,99.2,2.12
2022,6,18,6,179.62,456.68,62.51,75.06,25.9,24.02,89.31,0.09,99.26,2.35
2022,6,18,7,403.05,633.4,98.2,61.62,27.31,24,82.09,0.07,99.29,2.42
2022,6,18,8,623.92,786.55,74.9,48.01,28.55,23.93,76.02,20.89,99.31,2.57
2022,6,18,9,790.58,824.19,76.95,34.34,29.58,23.77,70.94,16.24,99.3,2.49
2022,6,18,10,912.28,836.24,81.13,20.81,30.59,23.61,66.28,22.94,99.26,2.29
2022,6,18,11,963.17,778.67,149.46,8.64,31.39,23.53,63.06,29.66,99.22,2.02
2022,6,18,12,934.62,733.46,165.63,10.33,32.03,23.75,61.63,30.17,99.16,1.77
2022,6,18,13,825.38,674.15,172.72,23,32.13,23.94,62.01,27.82,99.11,1.62
2022,6,18,14,714,628.58,179.57,36.57,31.82,24.12,63.77,23.62,99.08,1.52
2022,6,18,15,577.15,680.56,114.82,50.24,31.33,24.79,68.35,25.51,99.07,1.27
2022,6,18,16,356.55,606.75,98.06,63.83,32.33,25.93,70.05,29.69,99.09,1.07
2022,6,18,17,139.65,318.54,64.31,77.23,30.91,25.58,74.25,26.22,99.14,0.95
2022,6,18,18,8.3,34.07,10.21,88.54,29.02,25.68,82.34,23.5,99.18,0.99
2022,6,18,19,0,0,0,90,28.31,25.29,83.63,21.71,99.24,1.21
2022,6,18,20,0,0,0,90,27.97,25.07,84.15,21.12,99.29,1.28
2022,6,18,21,0,0,0,90,27.79,24.9,84.2,24.91,99.34,1.25
2022,6,18,22,0,0,0,90,27.58,24.69,84.18,22.71,99.34,1.25
2022,6,18,23,0,0,0,90,27.2,24.6,85.66,24.6,99.31,1.2
2022,6,19,0,0,0,0,90,26.37,24.74,90.65,21.42,99.29,1.3
2022,6,19,1,0,0,0,90,25.86,24.66,92.94,22.92,99.27,1.3
2022,6,19,2,0,0,0,90,25.62,24.5,93.35,21.97,99.25,1.22
2022,6,19,3,0,0,0,90,25.42,24.29,93.34,18.88,99.22,1.15
2022,6,19,4,0,0,0,90,25.3,24.09,92.9,15.24,99.22,1.17
2022,6,19,5,17.42,59.6,16.81,87.38,25.27,24.12,93.22,12.03,99.23,1.03
2022,6,19,6,170.6,435.36,62.33,75.1,26.2,25.14,93.89,13.02,99.28,1.11
2022,6,19,7,377.38,509.01,134.27,61.66,28.6,26.1,87.32,14.83,99.3,1.2
2022,6,19,8,574.17,562.76,183.37,48.05,30.19,24.59,72.68,0.07,99.3,1.12
2022,6,19,9,765.83,700.48,188.02,34.39,29.85,23,66.72,0.08,99.27,1.36
2022,6,19,10,893.28,686.11,200.46,20.86,30.57,22.95,63.78,0.07,99.24,1.55
2022,6,19,11,884.15,587.41,265.12,8.68,31.17,22.94,61.61,0.06,99.19,1.63
2022,6,19,12,850.22,494.9,334.35,10.29,31.58,22.95,60.26,0.06,99.14,1.61
2022,6,19,13,737.58,354.05,345.5,22.95,31.61,23.31,61.47,0.06,99.1,1.49
2022,6,19,14,582.8,308.12,297.95,36.52,31.26,23.63,63.96,0.05,99.08,1.36
2022,6,19,15,405.73,283.11,224.44,50.19,30.75,24.11,67.73,0.05,99.07,1.2
2022,6,19,16,252.43,238.96,146.37,63.78,30.73,25.16,73.01,0.05,99.07,1.03
2022,6,19,17,99.32,82.89,68.94,77.18,29.69,25.16,77.52,0.05,99.1,1.01
2022,6,19,18,7.43,9.79,9.27,88.51,28.34,25.46,84.48,0.06,99.13,1.02
2022,6,19,19,0,0,0,90,27.51,25.26,87.5,0.07,99.15,1.32
2022,6,19,20,0,0,0,90,26.81,25.06,90.04,0.09,99.18,1.5
2022,6,19,21,0,0,0,90,26.59,24.94,90.54,0.12,99.22,1.54
2022,6,19,22,0,0,0,90,26.98,24.52,86.37,0.15,99.25,1.18
2022,6,19,23,0,0,0,90,27.15,24.18,83.79,0.15,99.25,0.59
2022,6,20,0,0,0,0,90,26.81,24.22,85.62,0.14,99.21,0.67
2022,6,20,1,0,0,0,90,26.29,24.21,88.27,0.14,99.15,0.97
2022,6,20,2,0,0,0,90,25.57,24.24,92.25,0.15,99.09,1.32
2022,6,20,3,0,0,0,90,25.1,24.13,94.24,0.14,99.06,1.38
2022,6,20,4,0,0,0,90,24.83,23.97,94.87,0.14,99.04,1.46
2022,6,20,5,17.35,74.03,15.93,87.41,24.8,23.92,94.87,0.14,99.08,1.55
2022,6,20,6,182.6,470.39,61.24,75.14,25.69,24.01,90.44,0.12,99.12,1.84
2022,6,20,7,403.92,597.16,110.67,61.71,26.72,24.12,85.61,0.14,99.14,1.79
2022,6,20,8,618.1,773.9,94.73,48.1,27.8,24.15,80.5,0.5,99.17,1.88
2022,6,20,9,792.53,837.3,93.19,34.44,28.79,24.06,75.53,0.62,99.16,1.93
2022,6,20,10,891.4,778.94,125.54,20.91,29.63,23.85,71.07,0.62,99.13,1.89
2022,6,20,11,945.4,720.01,168.61,8.72,30.58,23.64,66.48,0.66,99.07,1.73
2022,6,20,12,884.75,901.16,157.3,10.26,31.46,23.44,62.41,0.68,99.01,1.46
2022,6,20,13,772,531.08,322.08,22.91,31.69,23.29,61.09,0.69,98.94,0.99
2022,6,20,14,674.03,417.1,316.9,36.47,31.61,23.44,61.91,0.68,98.89,0.34
2022,6,20,15,532.55,563.49,178.84,50.14,31.1,23.8,65.16,0.7,98.87,0.48
2022,6,20,16,327.45,380.1,166.88,63.73,31.21,25.34,71.78,0.75,98.87,0.97
2022,6,20,17,128.23,277.06,81.72,77.13,29.2,25.67,81.8,0.67,98.91,1.31
2022,6,20,18,7.78,20.11,9.69,88.49,27.44,25.72,90.24,0.8,98.97,1.48
2022,6,20,19,0,0,0,90,26.98,25.58,91.94,0.88,99.03,1.55
2022,6,20,20,0,0,0,90,26.76,25.55,92.97,0.93,99.09,1.49
2022,6,20,21,0,0,0,90,26.52,25.45,93.72,0.89,99.15,1.5
2022,6,20,22,0,0,0,90,26.3,25.35,94.41,0.86,99.16,1.58
2022,6,20,23,0,0,0,90,26.07,25.22,94.94,0.74,99.13,1.61
2022,6,21,0,0,0,0,90,25.83,25.08,95.48,0.65,99.07,1.59
2022,6,21,1,0,0,0,90,25.65,24.95,95.79,0.55,99,1.5
2022,6,21,2,0,0,0,90,25.45,24.82,96.12,0.47,98.95,1.56
2022,6,21,3,0,0,0,90,25.28,24.7,96.51,0.56,98.94,1.67
2022,6,21,4,0,0,0,90,25.17,24.6,96.57,0.49,98.96,1.75
2022,6,21,5,19.23,114.41,14.53,87.44,25.18,24.55,96.16,0.52,99,1.88
2022,6,21,6,196.23,523.1,51.33,75.19,25.73,24.64,93.64,0.4,99.05,2.13
2022,6,21,7,419.33,813.81,54.09,61.76,26.46,24.72,90.08,0.38,99.09,2.22
2022,6,21,8,629.8,804.3,69.98,48.15,27.35,24.68,85.26,5.08,99.12,2.54
2022,6,21,9,803.45,859.35,62.98,34.49,28.22,24.56,80.52,3.97,99.13,2.78
2022,6,21,10,916.67,802.1,101.09,20.96,29.04,24.42,76.07,3.68,99.11,2.9
2022,6,21,11,974.3,752.44,136.64,8.76,29.7,24.25,72.53,2.88,99.08,2.94
2022,6,21,12,973.65,860.81,84.96,10.22,30.27,24.15,69.74,2.9,99.04,2.87
2022,6,21,13,850.22,734.25,142.07,22.86,30.26,24.11,69.65,2.96,99.01,2.66
2022,6,21,14,730.03,670.15,164.6,36.43,30.15,24.19,70.38,3.95,99.01,2.34
2022,6,21,15,554.22,589.38,177.39,50.09,29.68,24.63,74.24,6.23,99,1.92
2022,6,21,16,346.88,522.73,111.5,63.68,29.41,25.66,80.61,9.54,99.03,1.68
2022,6,21,17,138.82,346.68,56.51,77.08,28.53,25.58,84.38,9.91,99.07,1.54
2022,6,21,18,8.82,64.16,9.78,88.47,26.99,25.37,90.74,11.76,99.12,1.61
2022,6,21,19,0,0,0,90,26.3,25.11,93.1,11.86,99.17,1.8
2022,6,21,20,0,0,0,90,26.06,25.04,94.02,9.61,99.22,2.13
2022,6,21,21,0,0,0,90,25.85,24.97,94.82,8.4,99.27,2.29
2022,6,21,22,0,0,0,90,25.67,24.9,95.42,5.11,99.28,2.24
2022,6,21,23,0,0,0,90,25.48,24.78,95.81,4.36,99.25,2.13
2022,6,22,0,0,0,0,90,25.27,24.6,96,3.58,99.21,2.08
2022,6,22,1,0,0,0,90,25.04,24.38,96.04,3.23,99.15,2.04
2022,6,22,2,0,0,0,90,24.79,24.13,96.1,2.06,99.11,1.99
2022,6,22,3,0,0,0,90,24.51,23.87,96.21,1.48,99.11,1.93
2022,6,22,4,0,0,0,90,24.39,23.75,96.17,1.33,99.2,1.99
2022,6,22,5,16.1,48.11,17.94,87.47,24.36,23.74,96.27,1.03,99.28,2.07
2022,6,22,6,163.3,381.53,79.67,75.24,24.95,24.04,94.61,0.92,99.33,2.17
2022,6,22,7,365.55,434.78,179.12,61.81,25.98,24.31,90.43,1.35,99.37,2.16
2022,6,22,8,561.05,616.27,164.66,48.2,27.53,24.01,81.05,1.61,99.4,2.56
2022,6,22,9,632.55,450.19,253.06,34.54,28.62,23.69,74.59,1.89,99.41,2.71
2022,6,22,10,698.28,221.46,375.05,21.01,29.37,23.55,70.88,2.36,99.39,2.78
2022,6,22,11,734.22,152.91,438.73,8.79,29.88,23.54,68.74,3.34,99.38,2.89
2022,6,22,12,798.38,312.81,447.42,10.18,30.01,23.57,68.41,3.73,99.36,2.95
2022,6,22,13,851.9,723.24,212.48,22.81,29.79,23.68,69.68,4.29,99.35,2.88
2022,6,22,14,697.25,590.97,211.84,36.38,29.42,23.85,71.98,4.75,99.35,2.76
2022,6,22,15,521.7,588.28,143.96,50.04,28.87,24.21,75.93,5.76,99.38,2.5
2022,6,22,16,330.95,419.1,155.01,63.63,28.21,24.82,81.77,6.68,99.4,2.18
2022,6,22,17,134.02,235.25,95.95,77.03,27.33,25.36,88.9,5.66,99.44,1.88
2022,6,22,18,8.62,5.56,11.14,88.44,26.18,25.16,93.97,5.74,99.48,1.91
2022,6,22,19,0,0,0,90,25.75,24.88,94.8,6.38,99.54,2
2022,6,22,20,0,0,0,90,25.49,24.65,94.97,5.42,99.59,2
2022,6,22,21,0,0,0,90,25.28,24.44,94.99,3.56,99.62,1.93
2022,6,22,22,0,0,0,90,25.06,24.24,95.11,2.77,99.63,1.81
2022,6,22,23,0,0,0,90,24.79,23.99,95.27,2.02,99.59,1.72
2022,6,23,0,0,0,0,90,24.53,23.64,94.73,1.39,99.54,1.86
2022,6,23,1,0,0,0,90,24.19,23.32,94.86,0.79,99.48,1.91
2022,6,23,2,0,0,0,90,23.88,23.05,95.06,0.38,99.43,1.97
2022,6,23,3,0,0,0,90,23.64,22.77,94.82,0.33,99.41,1.93
2022,6,23,4,0,0,0,90,23.57,22.4,93.17,0.34,99.46,2.09
2022,6,23,5,12.12,33.84,17.5,87.5,23.79,22.48,92.41,0.33,99.5,1.86
2022,6,23,6,156.82,319.92,84.23,75.29,26.02,24.26,90.27,0.33,99.53,1.57
2022,6,23,7,355.42,421.61,153.11,61.86,28.14,22.86,73.68,0.41,99.54,1.6
2022,6,23,8,568.9,634.87,163.63,48.25,29.23,21.5,63.18,0.67,99.53,1.57
2022,6,23,9,740.78,573.73,241.16,34.58,30.28,21.44,59.25,1.53,99.5,1.57
2022,6,23,10,833.4,555.67,319.63,21.06,31.06,21.49,56.84,3.37,99.45,1.71
2022,6,23,11,796.4,291.84,412.38,8.82,31.69,21.67,55.49,6.12,99.39,2.02
2022,6,23,12,520.03,63.61,319.91,10.14,31.88,21.87,55.52,11.56,99.33,2.37
2022,6,23,13,299.4,6.94,215.48,22.76,31.72,22.18,57.07,17.05,99.28,2.62
2022,6,23,14,283.35,32.69,164.3,36.33,30.96,22.6,61.14,20.58,99.26,2.77
2022,6,23,15,284.5,0.47,221.46,49.99,29.58,23.32,69.07,24.03,99.26,2.7
2022,6,23,16,179.48,0.31,149.53,63.58,28.25,24.22,78.72,33.29,99.29,2.51
2022,6,23,17,75.43,0,74.29,76.99,27.06,24.77,87.21,38.36,99.33,2.17
2022,6,23,18,6.38,0,7.8,88.42,26.08,24.87,92.84,30.87,99.36,1.86
2022,6,23,19,0,0,0,90,25.65,24.71,94.38,17.11,99.41,1.88
2022,6,23,20,0,0,0,90,25.37,24.55,95.12,7.89,99.44,1.88
2022,6,23,21,0,0,0,90,25.15,24.38,95.41,4.02,99.45,1.88
2022,6,23,22,0,0,0,90,24.94,24.22,95.62,2.28,99.45,1.85
2022,6,23,23,0,0,0,90,24.76,24.05,95.76,1.53,99.41,1.83
2022,6,24,0,0,0,0,90,24.61,23.91,95.76,1.4,99.35,1.77
2022,6,24,1,0,0,0,90,24.52,23.8,95.67,1.58,99.3,1.74
2022,6,24,2,0,0,0,90,24.41,23.67,95.62,1.38,99.28,1.72
2022,6,24,3,0,0,0,90,24.28,23.52,95.44,1.25,99.27,1.72
2022,6,24,4,0,0,0,90,24.16,23.39,95.3,1.41,99.27,1.76
2022,6,24,5,14.45,37.94,16.42,87.53,24.24,23.43,95.12,1.15,99.29,1.77
2022,6,24,6,166.18,288.41,85.43,75.34,25.07,24.04,93.94,1.22,99.33,1.87
2022,6,24,7,377.55,586.57,111.58,61.91,27.14,25.02,88.6,1.13,99.35,2.06
2022,6,24,8,588.28,636.41,145.95,48.3,28.05,23.34,75.59,1.82,99.37,2.31
2022,6,24,9,779.08,765.05,129.17,34.63,28.94,23.19,71.06,2.05,99.35,2.32
2022,6,24,10,881.58,701.75,173.5,21.1,29.65,23.16,68.12,2.56,99.31,2.32
2022,6,24,11,915,619.9,240.42,8.85,30.16,23.14,66.05,4.21,99.27,2.28
2022,6,24,12,809.95,463.97,287.64,10.09,30.39,23.18,65.35,4.97,99.2,2.32
2022,6,24,13,715.03,346.19,306.49,22.71,30.23,23.36,66.64,6.44,99.15,2.37
2022,6,24,14,581.12,214.54,295.65,36.28,29.85,23.68,69.46,9.99,99.12,2.35
2022,6,24,15,419.05,274.57,219.72,49.95,29.27,24.31,74.57,13.52,99.11,2.25
2022,6,24,16,250.65,230.36,146.2,63.54,28.73,25.08,80.81,16.26,99.12,2.14
2022,6,24,17,101.82,108.58,73.61,76.94,27.6,25.22,86.96,15.13,99.15,1.96
2022,6,24,18,7,5.8,8.85,88.4,26.34,25.06,92.62,11.73,99.18,1.85
2022,6,24,19,0,0,0,90,25.89,24.85,93.94,10.33,99.22,2.02
2022,6,24,20,0,0,0,90,25.67,24.74,94.54,9,99.25,2.07
2022,6,24,21,0,0,0,90,25.5,24.64,94.91,8.83,99.28,2.07
2022,6,24,22,0,0,0,90,25.36,24.55,95.17,8.57,99.28,2.01
2022,6,24,23,0,0,0,90,25.23,24.46,95.44,7.15,99.24,1.9
2022,6,25,0,0,0,0,90,25.08,24.34,95.59,6.13,99.17,1.87
